,Area,Area Type,Car Parking,Flat Details,Floor Number,Furnished Status,Possession On,Posted By,Posted By Name,Posted Date,Price,Price/Sqft,Property Type
1092,901 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Cleveland Park, NIBM Road ",4 out of 11 floors,Unfurnished,Possession by Dec '18,Builder,Vardaan Realty,"Mar 01, '18", 68.1 Lac,,New Property
1093,758 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Sai Raj Heights, Punawale, Pimpri Chinchwad ",4 out of 8 floors,Semi-Furnished,Ready to Move,Builder,Sai Baba Sales Pvt. Ltd.,"Feb 27, '18", 50.1 Lac,,New Property
1094,960 sqft,super area,,"    2 BHK Apartment  for Sale in Sonigara Excluzee, Bhumkar Nagar, Pimpri Chinchwad ",6 out of 8 floors,Semi-Furnished,Ready to Move,Builder,Sonigara Homes,"Feb 28, '18", 54.6 Lac, 5691,New Property
1095,666 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Star City, Moshi ",7 out of 11 floors,Unfurnished,Possession by Dec '19,Agent,Rajmata Construction,"Feb 28, '18", 32.7 Lac,,New Property
1096,467 sqft,carpet area,,"    1 BHK Apartment  for Sale in Sai Exotique, Chikhali ",1 out of 8 floors,Unfurnished,Possession by Dec '18,Builder,Sai Baba Sales Pvt. Ltd.,"Feb 28, '18", 27.5 Lac,,New Property
1097,897 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Cleveland Park, NIBM Road ",6 out of 11 floors,Unfurnished,Possession by Dec '18,Builder,Vardaan Realty,"Mar 01, '18", 68.1 Lac,,New Property
1098,485 sqft,carpet area,,"    1 BHK Apartment  for Sale in Venkatesh Residency, Ambe Gaon ",3 out of 5 floors,Semi-Furnished,Ready to Move,Builder,Shri Venkatesh Sharada Infracon,"Feb 14, '18", 42 Lac,,Resale
1099,844 sqft,carpet area,1 Covered,    2 BHK Apartment  for Sale in Saswad Road ,2 out of 12 floors,Semi-Furnished,Possession by Dec '18,Certified Agent,Coldwell Banker India,"Feb 16, '18", 65.4 Lac,,New Property
1100,849 sqft,super area,1 Covered,"    2 BHK Apartment  for Sale in Meghsparsh Phase II, Ambe Gaon ",2 out of 12 floors,Unfurnished,Possession by Jun '18,Builder,Shri Venkatesh Sharada Infracon,"Feb 21, '18", 51 Lac, 6007,New Property
1101,1200 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Heritage, Wakad, Pimpri Chinchwad ",7 out of 10 floors,Unfurnished,Possession by Jun '18,Builder,G Orbit,"Feb 24, '18", 92.5 Lac,,New Property
1102,985 sqft,carpet area,1 Open,"    3 BHK Apartment  for Sale in Leisure Town, Amanora Park Town ",3 out of 11 floors,Unfurnished,Possession by Dec '18,Builder,Sai Proviso,"Feb 28, '18", 85.8 Lac,,New Property
1103,1550 sqft,super area,1 Covered,"    3 BHK Apartment  for Sale in Rohan Leher II, Baner ",5 out of 5 floors,Semi-Furnished,Ready to Move,Builder,Rohan Builders,"Feb 21, '18", 1.21 Cr, 7806,New Property
1104,1021 sqft,carpet area,1 Covered,    2 BHK Apartment  for Sale in Saswad Road ,4 out of 12 floors,Semi-Furnished,Possession by Dec '18,Certified Agent,Coldwell Banker India,"Feb 16, '18", 77.6 Lac,,New Property
1105,743 sqft,carpet area,1 Open,"    2 BHK Apartment  for Sale in Leisure Town, Amanora Park Town ",6 out of 11 floors,Unfurnished,Possession by Dec '18,Builder,Sai Proviso,"Feb 21, '18", 65.3 Lac,,New Property
1106,645 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Sai Leela, Rahatni, Pimpri Chinchwad ",2 out of 6 floors,Unfurnished,Ready to Move,Builder,Sai Baba Sales Pvt. Ltd.,"Feb 28, '18", 57.5 Lac,,New Property
1107,975 sqft,super area,,"    2 BHK Apartment  for Sale in Sonigara Excluzee, Bhumkar Nagar, Pimpri Chinchwad ",7 out of 8 floors,Semi-Furnished,Ready to Move,Builder,Sonigara Homes,"Feb 28, '18", 55.4 Lac, 5684,New Property
1108,97 sqm,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Parag, Erandwane ",2 out of 6 floors,Unfurnished,Possession by Jun '18,Builder,Vardaan Realty,"Mar 01, '18", 1.96 Cr,,New Property
1109,817 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Heritage, Wakad, Pimpri Chinchwad ",10 out of 10 floors,Unfurnished,Possession by Jun '18,Builder,G Orbit,"Feb 24, '18", 76 Lac,,New Property
1110,61 sqm,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Florista County, Hadapsar ",7 out of 15 floors,Unfurnished,Ready to Move,Builder,I Build Supreme Union JV,"Feb 24, '18", 43 Lac,,New Property
1111,58 sqm,carpet area,1 Covered,"    2 BHK Independent House  , Baner Highway Side Rd Pune ",3 out of 4 floors,Unfurnished,Ready to Move,Builder,Vardaan Realty,"Mar 01, '18", 58 Lac,,New Property
1112,1139 sqft,super area,1 Covered,"    2 BHK Apartment  for Sale in Rohan Abhilasha, Wagholi ",13 out of 13 floors,Unfurnished,Ready to Move,Builder,Rohan Builders,"Feb 17, '18", 50.7 Lac, 4451,New Property
1113,635 sqft,super area,1 Open,"    1 BHK Apartment  for Sale in Ravi Kiran, Pune ",1 out of 6 floors,Unfurnished,Ready to Move,Builder,Dream House Constructions,"Feb 02, '18", 25.5 Lac, 4016,New Property
1114,641 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Polite Precisa, Ravet, Pimpri Chinchwad ",2 out of 12 floors,Unfurnished,Possession by Dec '18,Builder,Polite Group,"Feb 17, '18", 70.1 Lac,,New Property
1115,1758 sqft,super area,1 Covered,"    3 BHK Apartment  for Sale in Rohan Leher II, Baner ",5 out of 5 floors,Unfurnished,Ready to Move,Builder,Rohan Builders,"Feb 21, '18", 1.46 Cr, 8305,New Property
1116,357 sqft,carpet area,1 Open,"    1 BHK Apartment  for Sale in Sai Tirupati Greens, Alandi Road ",5 out of 12 floors,Unfurnished,Possession by Dec '19,Builder,Sai Tirupati Properties,"Feb 04, '18", 29.5 Lac,,New Property
1117,44 sqm,Carpet Area,,"    Office Space  for Sale in Zen Business Center, Wakad, Pimpri Chinchwad ",,,5 out of 5,Builder,Vardaan Realty,"Mar 01, '18", 75 Lac,,
1118,919 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Florista County, Hadapsar ",5 out of 8 floors,Unfurnished,Ready to Move,Builder,I Build Supreme Union JV,"Feb 24, '18", 57 Lac,,New Property
1119,72 sqm,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Florista County, Hadapsar ",6 out of 15 floors,Unfurnished,Ready to Move,Builder,I Build Supreme Union JV,"Feb 21, '18", 51.3 Lac,,New Property
1120,897 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Cleveland Park, NIBM Road ",6 out of 11 floors,Unfurnished,Possession by Dec '18,Builder,Vardaan Realty,"Mar 01, '18", 69 Lac,,New Property
1121,616 sqft,super area,1 Covered,"    1 BHK Apartment  for Sale in Rohan Abhilasha, Wagholi ",13 out of 13 floors,Unfurnished,Ready to Move,Builder,Rohan Builders,"Feb 09, '18", 28.8 Lac, 4675,New Property
1122,980 sqft,super area,30 Covered,"    2 BHK Apartment  for Sale in Sonigara Excluzee, Bhumkar Nagar, Pimpri Chinchwad ",6 out of 8 floors,Unfurnished,Ready to Move,Builder,Sonigara Homes,"Feb 21, '18", 55.7 Lac, 5683,New Property
1123,710 sqft,super area,,"    2 BHK Apartment  for Sale in Grande View 7, Ambe Gaon ",4 out of 11 floors,Unfurnished,Ready to Move,Builder,Chirag Developers,"Feb 24, '18", 52.7 Lac, 7423,New Property
1124,53 sqm,super area,1 Covered,"    1 BHK Apartment  for Sale in Sky Square, Yewale Wadi, Katraj ",2 out of 11 floors,Unfurnished,Ready to Move,Builder,Ravinanda Landmarks,"Feb 11, '18", 28.1 Lac, 4929,New Property
1125,855 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Bhalchandra Puram, Ravet, Pimpri Chinchwad ",3 out of 10 floors,Unfurnished,Possession by Dec '18,Builder,Polite Group,"Feb 17, '18", 44.6 Lac,,New Property
1126,479 sqft,super area,1 Covered,"    1 BHK Apartment  for Sale in Grande View 7, Ambe Gaon ",3 out of 11 floors,Unfurnished,Ready to Move,Builder,Chirag Developers,"Feb 21, '18", 37.7 Lac, 7871,New Property
1127,44 sqm,Carpet Area,,"    Office Space  for Sale in Zen Business Center, Wakad, Pimpri Chinchwad ",,,5 out of 5,Builder,Vardaan Realty,"Mar 03, '18", 75 Lac,,
1128,2199 sqft,carpet area,1 Covered,"    4 BHK Apartment  for Sale in Lodha Belmondo, Gahunje ",9 out of 23 floors,Semi-Furnished,Possession by Dec '18,Certified Agent,Coldwell Banker India,"Jan 13, '18", 1.99 Cr,,New Property
1129,392 sqft,carpet area,,"    1 BHK Apartment  for Sale in Rose Mansion, Punawale, Pimpri Chinchwad ",1 out of 10 floors,Semi-Furnished,Possession by Jun '20,Builder,GK Developers,"Feb 02, '18", 37 Lac,,New Property
1130,58 sqm,carpet area,1 Covered,"    1 BHK Independent House  , Baner Highway Side Rd Pune ",3 out of 4 floors,Unfurnished,Ready to Move,Builder,Vardaan Realty,"Mar 01, '18", 40 Lac,,New Property
1131,460 sqft,super area,1 Covered,"    1 BHK Apartment  for Sale in Sonigara Neelangan, Chikhali ",4 out of 12 floors,Unfurnished,Possession by Dec '19,Builder,Sonigara Homes,"Feb 24, '18", 29.1 Lac, 6326,New Property
1132,643 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Sai Leela, Rahatni, Pimpri Chinchwad ",2 out of 7 floors,Unfurnished,Ready to Move,Builder,Sai Baba Sales Pvt. Ltd.,"Feb 02, '18", 57.4 Lac,,New Property
1133,470 sqft,Carpet Area,,"    Office Space  for Sale in Keshav Nagar, Mundhwa ",,,4 out of 5,Builder,Vardaan Realty,"Feb 26, '18", 75 Lac,,
1134,582 sqft,carpet area,,"    1 BHK Apartment  for Sale in Sonigara Opal, Chinchwad, Pimpri Chinchwad ",6 out of 6 floors,Unfurnished,Ready to Move,Builder,Sonigara Homes,"Dec 15, '17", 42.3 Lac,,New Property
1135,1421 sqft,super area,1 Covered,"    3 BHK Apartment  for Sale in Green Olive, Hinjewadi ",4 out of 15 floors,Semi-Furnished,Ready to Move,Certified Agent,Coldwell Banker India,"Jan 09, '18", 81.4 Lac, 5727,New Property
1136,1100 sqft,super area,1 Covered,"    2 BHK Apartment  for Sale in Green Olive, Hinjewadi ",3 out of 12 floors,Semi-Furnished,Ready to Move,Certified Agent,Coldwell Banker India,"Jan 09, '18", 63 Lac, 5727,New Property
1137,1112 sqft,super area,1 Covered,"    2 BHK Apartment  for Sale in Megapolis Smart Homes III, Phase 3, Hinjawadi ",3 out of 15 floors,Semi-Furnished,Ready to Move,Certified Agent,Coldwell Banker India,"Jan 09, '18", 61.2 Lac, 5500,New Property
1138,1446 sqft,super area,1 Covered,"    3 BHK Apartment  for Sale in Megapolis Smart Homes III, Phase 3, Hinjawadi ",7 out of 15 floors,Semi-Furnished,Ready to Move,Certified Agent,Coldwell Banker India,"Jan 09, '18", 79.5 Lac, 5500,New Property
1139,1304 sqft,super area,1 Covered,"    2 BHK Apartment  for Sale in Megapolis Smart Homes III, Phase 3, Hinjawadi ",5 out of 15 floors,Unfurnished,Ready to Move,Certified Agent,Coldwell Banker India,"Jan 09, '18", 71.7 Lac, 5500,New Property
1140,1410 sqft,super area,1 Covered,"    3 BHK Apartment  for Sale in Megapolis Sangria Towers, Phase 3, Hinjawadi ",4 out of 15 floors,Semi-Furnished,Ready to Move,Certified Agent,Coldwell Banker India,"Jan 09, '18", 77.6 Lac, 5500,New Property
1141,600 sqft,super area,1 Covered,"    1 BHK Apartment  for Sale in West Wind Park, Hinjewadi ",2 out of 8 floors,Semi-Furnished,Ready to Move,Certified Agent,Coldwell Banker India,"Jan 09, '18", 29.4 Lac, 4900,New Property
1142,1030 sqft,super area,1 Covered,"    2 BHK Apartment  for Sale in West Wind Park, Hinjewadi ",4 out of 8 floors,Semi-Furnished,Ready to Move,Certified Agent,Coldwell Banker India,"Jan 09, '18", 50.5 Lac, 4900,New Property
1143,1048 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in VTP Solitaire , Baner - Pashan Link Road ",9 out of 14 floors,Unfurnished,Possession by Dec '20,Certified Agent,Bluenest Properties,"Mar 08, '18", 1.02 Cr,,New Property
1144,761 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in VTP Solitaire , Baner - Pashan Link Road ",8 out of 14 floors,Unfurnished,Possession by Dec '20,Certified Agent,Bluenest Properties,"Mar 08, '18", 74 Lac,,New Property
1145,715 sqft,carpet area,1 Covered,    2 BHK Apartment  for Sale in NIBM Road ,7 out of 12 floors,Unfurnished,Possession by Dec '20,Certified Agent,Bluenest Properties,"Mar 08, '18", 66 Lac,,New Property
1146,545 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Rohan Leher 3, Baner ",5 out of 14 floors,Unfurnished,Possession by Jul '21,Certified Agent,Bluenest Properties,"Mar 06, '18", 53 Lac,,New Property
1147,1143 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Green Olive, Hinjewadi ",5 out of 11 floors,Unfurnished,Possession by Sep '20,Certified Agent,Bluenest Properties,"Mar 06, '18", 82 Lac,,New Property
1148,560 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in SKYi Star Towers, Bhugaon, Bavdhan ",8 out of 10 floors,Unfurnished,Possession by Dec '18,Certified Agent,Bluenest Properties,"Mar 06, '18", 31 Lac,,New Property
1149,837 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Green Olive, Hinjewadi ",9 out of 11 floors,Unfurnished,Possession by Sep '20,Certified Agent,Bluenest Properties,"Mar 06, '18", 64 Lac,,New Property
1150,410 sqft,carpet area,1 Covered,"    1 BHK Apartment  for Sale in SKYi Star Towers, Bhugaon, Bavdhan ",8 out of 10 floors,Unfurnished,Possession by Dec '19,Certified Agent,Bluenest Properties,"Mar 06, '18", 23 Lac,,New Property
1151,1123 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Amar Serenity, Baner - Pashan Link Road ",9 out of 18 floors,Unfurnished,Possession by Mar '19,Certified Agent,Bluenest Properties,"Mar 06, '18", 1.15 Cr,,New Property
1152,800 sqft,carpet area,2 Covered,"    2 BHK Apartment  for Sale in Ganga Legend, Bavdhan ",15 out of 23 floors,Unfurnished,Possession by Jun '18,Certified Agent,Bluenest Properties,"Mar 07, '18", 80 Lac,,New Property
1153,760 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Ganga Acropolis, Baner ",12 out of 15 floors,Furnished,Possession by Dec '19,Certified Agent,Bluenest Properties,"Mar 08, '18", 65 Lac,,New Property
1154,730 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Raheja Vistas, NIBM Road ",1 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Coldwell Banker India,"Mar 07, '18", 57 Lac,,Resale
1155,705 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Nisarg Vishwa, Wakad, Pimpri Chinchwad ",6 out of 12 floors,Unfurnished,Ready to Move,Certified Agent,Sachin,"Mar 08, '18", 61 Lac,,New Property
1156,667 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Bhuvi, Wakad, Pimpri Chinchwad ",7 out of 10 floors,Unfurnished,Ready to Move,Certified Agent,Sachin,"Mar 08, '18", 49.5 Lac,,New Property
1157,1000 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Apartment  for Sale in Raheja Vistas, NIBM Road ",16 out of 18 floors,Unfurnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 03, '18", 82.4 Lac,,New Property
1158,1123 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Nine Hills, NIBM Road ",14 out of 14 floors,Unfurnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 02, '18", 1.25 Cr,,Resale
1159,807 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Casa, Kaspate Vasti, Pimpri Chinchwad ",5 out of 8 floors,Unfurnished,Possession by Mar '19,Certified Agent,Sachin,"Mar 08, '18", 63 Lac,,New Property
1160,1420 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Clover Highlands, Kondhwa ",2 out of 7 floors,Furnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 02, '18", 1.60 Cr,,Resale
1161,1200 sqft,carpet area,1 Open,"    3 BHK Apartment  for Sale in Project Clover Village, Wanawari ",1 out of 6 floors,Unfurnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 03, '18", 1.10 Cr,,Resale
1162,825 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Courtyard One, Wakad, Pimpri Chinchwad ",5 out of 10 floors,Unfurnished,Possession by Dec '18,Certified Agent,Sachin,"Mar 08, '18", 56 Lac,,New Property
1163,528 sqft,carpet area,1 Open,"    1 BHK Apartment  for Sale in Beverly Hills, Hinjewadi Rajiv Gandhi Infotech Park, Hinjawadi ",11 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Adroit Consultant,"Mar 07, '18", 47.4 Lac,,New Property
1164,1102 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Sonigara Kesar, Wakad, Pimpri Chinchwad ",12 out of 12 floors,Semi-Furnished,Ready to Move,Certified Agent,Adroit Consultant,"Mar 07, '18", 95 Lac,,Resale
1165,700 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Wakad, Pimpri Chinchwad ",5 out of 20 floors,Unfurnished,Possession by Dec '21,Certified Agent,Sachin,"Mar 08, '18", 65 Lac,,New Property
1166,1400 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in Oxford Village, Wanawari ",3 out of 5 floors,Unfurnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 02, '18", 1.45 Cr,,Resale
1167,2353 sqft,carpet area,2 Covered,"    3 BHK Apartment  for Sale in K Raheja Vista Premiere Maxima , NIBM Annexe ",4 out of 18 floors,Unfurnished,Ready to Move,Certified Agent,Shree Laxmis Real Estate Consultants,"Mar 04, '18", 2.10 Cr,,Resale
1168,792 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Royal Entrada, Wakad, Pimpri Chinchwad ",7 out of 12 floors,Unfurnished,Possession by Dec '18,Certified Agent,Sachin,"Mar 06, '18", 55 Lac,,New Property
1169,705 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Apartment  for Sale in Suyog Space, Wakad, Pimpri Chinchwad ",4 out of 12 floors,Unfurnished,Possession by Oct '19,Certified Agent,Adroit Consultant,"Mar 07, '18", 63.4 Lac,,New Property
1170,757 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Riddhi Siddhi Heights, Kaspate Vasti, Pimpri Chinchwad ",10 out of 10 floors,Unfurnished,Possession by Jul '18,Certified Agent,Sachin,"Mar 06, '18", 60 Lac,,New Property
1171,722 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Nea, Baner ",3 out of 5 floors,Unfurnished,Possession by Dec '18,Certified Agent,Sachin,"Mar 06, '18", 48 Lac,,New Property
1172,701 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Runal Gateway, Ravet, Pimpri Chinchwad ",13 out of 21 floors,Unfurnished,Possession by Dec '19,Certified Agent,Sachin,"Mar 06, '18", 48 Lac,,New Property
1173,675 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Ganga Amber, Tathawade, Dattwadi ",9 out of 12 floors,Unfurnished,Possession by Jun '19,Certified Agent,Sachin,"Mar 06, '18", 55 Lac,,New Property
1174,792 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Royal Entrada, Wakad, Pimpri Chinchwad ",3 out of 12 floors,Unfurnished,Possession by Dec '18,Certified Agent,Sachin,"Mar 06, '18", 56 Lac,,New Property
1175,708 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Acropolis, Wakad, Pimpri Chinchwad ",5 out of 11 floors,Unfurnished,Possession by Dec '19,Certified Agent,Sachin,"Mar 06, '18", 49 Lac,,New Property
1176,819 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in 7 Plumeria Drive, Tathawade, Dattwadi ",13 out of 21 floors,Unfurnished,Possession by Sep '18,Certified Agent,Sachin,"Mar 06, '18", 58 Lac,,New Property
1177,817 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Heritage, Wakad, Pimpri Chinchwad ",3 out of 10 floors,Unfurnished,Possession by Jun '18,Certified Agent,Sachin,"Mar 06, '18", 67 Lac,,New Property
1178,709 sqft,carpet area,1 Covered,"    2 BHK Apartment  for Sale in Vaastu Viva, Wakad, Pimpri Chinchwad ",5 out of 12 floors,Unfurnished,Possession by Dec '19,Certified Agent,Sachin,"Mar 06, '18", 50 Lac,,New Property
1179,837 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Apartment  for Sale in Tiara, Wakad, Pimpri Chinchwad ",1 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Adroit Consultant,"Mar 08, '18", 71.1 Lac,,New Property
1180,1393 sqft,carpet area,1 Covered,"    3 BHK Apartment  for Sale in Aura, Baner ",5 out of 7 floors,Unfurnished,Ready to Move,Certified Agent,Sachin,"Mar 06, '18", 1.27 Cr,,New Property
1181,1050 sqft,carpet area,1 Covered,    3 BHK Apartment  for Sale in Baner ,3 out of 8 floors,Unfurnished,Ready to Move,Certified Agent,Key Realty,"Mar 06, '18", 1.05 Cr,,New Property
1182,837 sqft,carpet area,"1 Covered, 1 Open","    2 BHK Apartment  for Sale in Tiara, Wakad, Pimpri Chinchwad ",3 out of 11 floors,Unfurnished,Ready to Move,Certified Agent,Adroit Consultant,"Mar 06, '18", 74 Lac,,New Property
1183,815 sqft,carpet area,1 Covered,    2 BHK Apartment  for Sale in Baner ,3 out of 8 floors,Unfurnished,Ready to Move,Certified Agent,Key Realty,"Mar 06, '18", 75 Lac,,New Property
1184,1450 sqft,carpet area,"1 Covered, 1 Open",    3 BHK Apartment  for Sale in Baner ,4 out of 5 floors,Semi-Furnished,Ready to Move,Certified Agent,Key Realty,"Mar 06, '18", 1.50 Cr,,New Property
